wavelength_nm,throughput
312.48100201567263,0.0001613375353890784
312.48100201567263,0.00014038157284345634
312.48100201567263,0.00012214755820136747
316.048131819962,0.00008625508428408834
316.048131819962,0.00007505150223315544
316.048131819962,0.00006530314165483248
316.6426534540102,0.00010263848039929157
317.8316967221066,0.00012645497453312793
317.8316967221066,0.00003256785107447479
319.6152616242513,0.00004611412680200657
319.6152616242513,0.00004012441144062803
319.6152616242513,0.000034912693898971255
320.2097832582996,0.0000548731003996169
323.18239142854065,0.00008929300380414664
323.18239142854065,0.0000776948295863914
323.18239142854065,0.00006760313000219702
326.7495212328299,0.00004942800101921981
326.7495212328299,0.000043007850026050134
327.3440428668782,0.00010261239258320814
327.3440428668782,0.000058816415935300674
330.3166510371193,0.0000832781705370416
330.3166510371193,0.0000724612566773279
330.3166510371193,0.00003613926285183232
330.3166510371193,0.000031445172063083075
330.3166510371193,0.000027360791782911658
330.3166510371193,0.00002380692735552637
330.3166510371193,0.000020714670635565786
330.3166510371193,0.000018024063884093127
330.3166510371193,0.000015682937209732642
330.3166510371193,0.000013645897013352232
330.3166510371193,0.000012081752624220006
333.88378084140857,0.00005298001836282601
333.88378084140857,0.00004609849957799828
333.88378084140857,0.00004011081402028707
334.47830247545687,0.00006304310779382248
335.66734574355326,0.00007767179092620399
335.66734574355326,0.000033706327244618324
335.66734574355326,0.000004805704157968121
337.45091064569795,0.000029327005365166636
337.45091064569795,0.000025517751526463876
337.45091064569795,0.000022203277656837213
337.45091064569795,0.0000193193173072221
337.45091064569795,0.000016809951529935436
337.45091064569795,0.0000146265246305129
337.45091064569795,0.00001272670075139843
337.45091064569795,0.00001107364299498436
337.45091064569795,0.000009635299169495431
337.45091064569795,0.000008383780308587658
337.45091064569795,0.000007294819914381836
337.45091064569795,0.000006347303438850054
337.45091064569795,0.00000561975148310229
342.8016053521319,0.00004152176487040514
342.8016053521319,0.00003612854656349379
342.8016053521319,0.00003143584770215008
342.8016053521319,0.000027352678553399523
342.8016053521319,0.000023799867944850442
342.8016053521319,0.00002070852816430735
342.8016053521319,0.000018018719251956994
344.5851702542766,0.000054841336937494065
344.5851702542766,0.000047718053443405415
348.15230005856586,0.00012636392873472532
348.15230005856586,0.00010995065112207015
348.15230005856586,0.00009566927685151194
348.15230005856586,0.00008324289524333752
348.15230005856586,0.00007243056325436994
348.15230005856586,0.00006302263367954134
351.71942986285524,0.00004607897299496405
351.71942986285524,0.00004151296996305202
352.3139514969034,0.00005483126943550561
355.2865596671445,0.00013081448894135766
355.2865596671445,0.00011382313275094123
355.2865596671445,0.00009903876592023557
355.2865596671445,0.00008617472492578274
355.2865596671445,0.000074981580667263
355.2865596671445,0.0000652423021274901
358.8536894714339,0.000054822752223510096
358.8536894714339,0.00004770188267834678
358.8536894714339,0.00004150593537846778
358.8536894714339,0.000036748367893208954
360.63725437357846,0.00012632645834410137
360.63725437357846,0.000031422531982635784
360.63725437357846,0.000028308847649463946
362.42081927572315,0.00010991339088157338
362.42081927572315,0.00009563685630440956
362.42081927572315,0.00008321468576695187
362.42081927572315,0.00007240601787716086
362.42081927572315,0.00006300127647552595
365.9879490800125,0.000054813462228407356
365.9879490800125,0.0000476937993509234
365.9879490800125,0.000041498901985929796
365.9879490800125,0.0000367421406947573
367.7715139821571,0.00010989942154696533
369.5550788843018,0.00009235179981096163
369.5550788843018,0.00008035632180150699
369.5550788843018,0.00006991892379666349
369.5550788843018,0.000060837228425654064
370.1496005183501,0.000031415432571979575
373.1222086885912,0.0000511211927106322
373.1222086885912,0.00004448111483199085
373.1222086885912,0.000038703509675455064
373.1222086885912,0.000025943440535662534
376.68933849288044,0.00003367349813184318
376.68933849288044,0.000029299682925547742
376.68933849288044,0.000022182592022365954
376.68933849288044,0.00001930131850802551
376.68933849288044,0.00001679429057580956
376.68933849288044,0.000014612897861223794
376.68933849288044,0.000012714843948820119
378.4729033950251,0.0000511146955127857
380.2564682971698,0.000044473577280113326
380.2564682971698,0.00003869695116825211
380.2564682971698,0.000025491817835908625
380.2564682971698,0.000011062388851747898
382.0400331993144,0.000014611040649302849
382.0400331993144,0.000012713227968199509
383.8235981014591,0.00003366779198576242
383.8235981014591,0.000029294717944771502
383.8235981014591,0.000022178833068958913
383.8235981014591,0.000019298047801117455
383.8235981014591,0.000017086032485467043
387.39072790574846,0.000037367739025317596
387.98524953979665,0.000044465413040277106
387.98524953979665,0.000025487138173794585
389.17429280789304,0.0000629612512235579
390.95785771003773,0.0000547809596409142
390.95785771003773,0.00003139990820272708
390.95785771003773,0.000020684852832149492
390.95785771003773,0.00001863517388733944
392.7414226121824,0.0000476634990706255
392.7414226121824,0.00004147253737712652
394.5249875143271,0.00003608418435325831
394.5249875143271,0.0000273190922236988
394.5249875143271,0.000023770644108140306
396.3085524164717,0.000020682223911067055
398.6866389526647,0.00003139414396254043
399.87568222076106,0.00003867892100339205
401.65924712290575,0.000022169438471965737
402.25376875695395,0.00002547850105443023
405.226376927195,0.000030316206074782583
407.0099418293397,0.00001144667230669834
408.7935067314844,0.000021407934375923388
408.7935067314844,0.000018627280327384135
408.7935067314844,0.000016207802504532234
408.7935067314844,0.00001410258810781591
408.7935067314844,0.000012270817791807159
409.3880283655326,0.000025474183592420008
415.92776634006304,0.00002637176133332885
415.92776634006304,0.000022946361029360067
415.92776634006304,0.000019965882363128112
415.92776634006304,0.00001737253493171367
417.7113312422076,0.000007538638316452164
419.4948961443523,0.000014598046773311339
419.4948961443523,0.000012701921853074952
419.4948961443523,0.000011052082601666157
419.4948961443523,0.000009616539232957207
419.4948961443523,0.00000851425509074347
423.0620259486417,0.00002459534279411408
423.0620259486417,0.000021400679623220736
423.0620259486417,0.000018620967886869086
423.0620259486417,0.00001620230998026721
423.6565475826899,0.00002926701226066991
424.84559085078627,0.000011846814263219127
426.62915575293096,0.000013614713100726442
430.19628555722034,0.000030298229557694495
430.19628555722034,0.000026362824431549958
430.19628555722034,0.00002293858493234059
430.19628555722034,0.000019959116295160452
430.19628555722034,0.00001736664770118808
430.19628555722034,0.000015110912122412484
430.7908071912685,0.000036053112305222354
431.9798504593649,0.000012698155382862484
431.9798504593649,0.000011439884804996594
433.7634153615096,0.000049302512534378914
433.7634153615096,0.00004289866110833657
437.330545165799,0.00003604751199715422
437.330545165799,0.00003136533863028405
437.330545165799,0.00002729132783061567
437.330545165799,0.000023746486002832362
437.330545165799,0.00002066207994651436
439.11411006794356,0.000041426878393794516
440.89767497008825,0.000018939626765052205
444.4648047743776,0.000033619328767565334
444.4648047743776,0.00002925254956294296
444.4648047743776,0.000025452966709971702
444.4648047743776,0.000022146907671925686
444.4648047743776,0.000016767274195140487
444.4648047743776,0.000014589390609785277
448.6264562127151,0.000019268364249855693
451.59906438295627,0.000036035296162571914
451.59906438295627,0.00003135470949758952
451.59906438295627,0.000027282079304771874
451.59906438295627,0.00002373843875826956
451.59906438295627,0.000016191330515050822
455.16619418724554,0.000020653327821750408
455.16619418724554,0.00001797068882375593
458.7333239915349,0.000027277456217224195
458.7333239915349,0.00002373441615869426
458.7333239915349,0.00001563517008170566
458.7333239915349,0.000013604334307274743
458.7333239915349,0.000011837281652640787
458.7333239915349,0.00001029974960619853
462.3004537958242,0.000017353408725962856
462.8949754298724,0.00002064953638575481
464.0840186979689,0.000011040382608423804
464.0840186979689,0.000009946382087426053
465.86758360011356,0.00001225419283295505
466.46210523416175,0.000014581769194635363
469.4347134044028,0.00002291721425047407
469.4347134044028,0.000019940521428653258
469.4347134044028,0.000017350468102306772
473.0018432086922,0.000014579504136379754
473.0018432086922,0.00001268578769972469
473.0018432086922,0.00001103804409650153
473.0018432086922,0.000009604324174442593
473.0018432086922,0.000008356828623018336
473.0018432086922,0.0000072713689548647
473.0018432086922,0.000006326898499765267
473.0018432086922,0.000005505104317330962
473.0018432086922,0.000004790052115712058
474.7854081108368,0.00001925639483823288
476.5689730129815,0.000016181729586459572
478.35253791512616,0.000013597995606602849
480.13610281727085,0.00001183126500897618
480.13610281727085,0.000010294514458042591
480.13610281727085,0.000008957370817612924
480.13610281727085,0.000007793907356314436
480.13610281727085,0.000006781564938605544
480.13610281727085,0.000005900714611300111
480.13610281727085,0.000005134277005267481
480.13610281727085,0.000004467391172644827
480.13610281727085,0.000003887126438435152
480.13610281727085,0.0000033822316793978287
485.4867975237048,0.000004788631733125967
485.4867975237048,0.000004166641400856653
485.4867975237048,0.0000036254407377448684
485.4867975237048,0.000003266192856886725
487.2703624258495,0.000009272851022415724
487.2703624258495,0.000008068410169589658
487.2703624258495,0.0000070204128705799525
487.2703624258495,0.00000610853883695296
487.2703624258495,0.000005315107161137677
487.8648840598976,0.000011034147677313611
492.62105713228345,0.00000835293490547131
492.62105713228345,0.000007267980988188863
492.62105713228345,0.000006107762478200898
492.62105713228345,0.000005314431642806234
494.40462203442803,0.000012679339778112772
494.40462203442803,0.00001103243368863662
494.40462203442803,0.000009599442496546187
497.9717518387174,0.00001407274525285796
499.7553167408621,0.000011825752438807864
501.5388816430068,0.000010289281970803376
501.5388816430068,0.000008952817972630181
501.5388816430068,0.000007789945875571294
501.5388816430068,0.000006778118010423765
501.5388816430068,0.000006001184457099522
505.10601144729605,0.0000051312325471947105
505.10601144729605,0.000004464742156024604
505.10601144729605,0.000003884821499793697
505.10601144729605,0.000003380226126808874
508.6731412515853,0.000010287538399471353
508.6731412515853,0.000008951300871942089
508.6731412515853,0.000007788625829493716
508.6731412515853,0.000006776969423740887
508.6731412515853,0.000005896716003021075
510.45670615373,0.000005130580398226977
514.0238359580194,0.000006104658029772797
515.8074008601641,0.000011821244064622239
515.8074008601641,0.00001028579512359639
515.8074008601641,0.000008949784028334448
515.8074008601641,0.000007787306007104683
515.8074008601641,0.000006894695504068472
522.9416604687426,0.000017941780012874254
522.9416604687426,0.00001561134110388228
522.9416604687426,0.000013583600450283367
522.9416604687426,0.000011819240894496433
522.9416604687426,0.00001028405214312842
522.9416604687426,0.000008948267441763696
522.9416604687426,0.000007922583142827957
528.2923551751767,0.000015609356995796706
528.2923551751767,0.000013581874055907304
528.2923551751767,0.000011817738739667578
528.2923551751767,0.000010282745101608167
528.2923551751767,0.00000894713017048989
530.0759200773214,0.000020616609362726325
530.0759200773214,0.000017938739686701382
533.6430498816106,0.000023692219995697914
535.4266147837553,0.00002134363429210014
537.2101796858999,0.000026757227235225043
537.8047013199481,0.00003129056839828772
544.3444392944787,0.000033539659022357395
544.3444392944787,0.000029183228037029257
544.3444392944787,0.000025392649284047192
546.1280041966232,0.00001922378876602202
546.1280041966232,0.000016726831090337997
546.1280041966232,0.000014554200617269555
546.1280041966232,0.000012663770828061205
546.1280041966232,0.000011018886973109514
548.5060907328161,0.000022349880723238343
551.4786989030572,0.000027217427320730752
555.0458287073466,0.000023680177733840795
555.0458287073466,0.000021333689600506104
559.207480145684,0.00002721243087974352
560.3965234137805,0.00003352687257737527
562.7746099499734,0.000022342306762353906
563.9636532180699,0.000027209356602736313
569.3143479245039,0.000022081323542792934
569.3143479245039,0.000019213203684604895
569.3143479245039,0.00001671762089399758
569.3143479245039,0.000014801383881846576
571.0979128266486,0.000011012353134096969
571.0979128266486,0.00000958197018408618
571.0979128266486,0.000008632484940198283
573.4759993628413,0.000012803135845118753
576.4486075330825,0.000020593911609398738
576.4486075330825,0.000017918990120647485
576.4486075330825,0.000015591511366753772
580.0157373373718,0.000011399727197572592
580.0157373373718,0.00000991902863845222
580.0157373373718,0.000008936143997300519
580.61025897142,0.000013565005312285891
583.5828671416612,0.000016140647190124708
584.1773887757093,0.00001920642144176883
585.3664320438058,0.000013563472829424714
585.3664320438058,0.000011801727629112029
585.3664320438058,0.000010268813657339242
585.3664320438058,0.000008935008266843995
585.3664320438058,0.000008049631007220012
587.1499969459505,0.00002366212581664057
590.7171267502398,0.00001760407322753307
591.311648384288,0.00002058664197796339
594.2842565545291,0.000024495510126691135
596.0678214566738,0.0000185445995462672
598.4459079928666,0.000020583153466434865
601.4185161631078,0.000016704876686096986
603.2020810652524,0.000012646613481867896
605.5801676014453,0.000019196659217866513
605.5801676014453,0.000014533661019622238
608.5527757716864,0.00002718055214118332
608.5527757716864,0.000023650098851027735
610.336340673831,0.000020577340594162502
610.336340673831,0.000017904571497127142
610.336340673831,0.00001557896556305631
612.1199055759757,0.00004741576177720811
612.1199055759757,0.00004125697841982595
612.1199055759757,0.00003589815294609842
612.1199055759757,0.000031235379669059966
615.6870353802651,0.000027175946257931566
615.6870353802651,0.00002364609122110048
619.2541651845544,0.00003983983120174198
619.2541651845544,0.00003466507748758473
619.2541651845544,0.000030162467083136478
619.2541651845544,0.000017288829983746835
619.2541651845544,0.000015307118822708557
619.8486868186026,0.00004740705742566175
619.8486868186026,0.00002057269147832509
621.0377300866991,0.000025346431151834007
622.8212949888436,0.0002348028953845738
622.8212949888436,0.0002043045946053008
622.8212949888436,0.00017776768599242132
622.8212949888436,0.00015467762848971284
622.8212949888436,0.00013458671423681364
622.8212949888436,0.00011710538767580376
622.8212949888436,0.00010189469220988789
622.8212949888436,0.0000886596979576288
622.8212949888436,0.00007714378316925894
622.8212949888436,0.00006712365842380547
622.8212949888436,0.00005942969051543772
628.1719896952777,0.00016580016648777037
629.9555545974224,0.00014425844550917976
629.9555545974224,0.00012552086795979147
629.9555545974224,0.00010921709462325276
629.9555545974224,0.00009503100123371981
629.9555545974224,0.00008268752457328728
629.9555545974224,0.00007194732909571763
629.9555545974224,0.00006260216629679808
629.9555545974224,0.00005447083685119337
629.9555545974224,0.00004822718326442178
635.3062493038564,0.0001345468055634624
635.3062493038564,0.00011707066269800098
635.3062493038564,0.00010186447762287842
635.3062493038564,0.00008863340791150299
635.3062493038564,0.00007712090790953485
635.3062493038564,0.00006710375440747396
635.3062493038564,0.000058387718423396194
637.0898142060009,0.0000508016467957414
637.0898142060009,0.000044203074399428814
637.0898142060009,0.000038461583621837066
637.0898142060009,0.00003346584903421748
642.440508912435,0.00005079519021026953
644.2240738145797,0.00004419558396292131
644.2240738145797,0.00003845506611023835
644.2240738145797,0.00003404720081335216
646.0076387167243,0.000026228022521076563
647.791203618869,0.000030142027543429916
651.3583334231582,0.000034638651541142154
654.9254632274476,0.00002446024998095242
654.9254632274476,0.000021283133873276396
654.9254632274476,0.000018518690030581917
654.9254632274476,0.000016113316887010735
654.9254632274476,0.000014020375127638882
654.9254632274476,0.000012199283369035876
654.9254632274476,0.000010614731300923325
654.9254632274476,0.000009235995032034924
654.9254632274476,0.000008177330307152769
655.5199848614958,0.00002910625975348894
659.0871146657851,0.00003585812464519103
662.6542444700744,0.00004417623954297083
665.6268526403155,0.00003585255462551953
665.6268526403155,0.000031742999050045723
669.7885040786531,0.00004120050007964769
672.7611122488943,0.0000563415483912405
672.7611122488943,0.00004902340401149739
673.3556338829424,0.00006704313094372361
676.9227636872317,0.0000411935184446796
678.1118069553282,0.00003461664530835889
679.8953718574728,0.00004901509674554092
680.489893491521,0.00005832508411929777
683.4625016617622,0.00007185594062283931
685.2460665639069,0.00006251999931263843
687.0296314660516,0.000052537441775658524
687.0296314660516,0.000045713408797601585
690.5967612703408,0.000038412729196858966
690.5967612703408,0.00003460638051812339
694.1638910746301,0.00004414318643552174
697.7310208789195,0.00003709327987203439
697.7310208789195,0.000032275272817333596
697.7310208789195,0.000028083071624482335
697.7310208789195,0.000024435391029204614
697.7310208789195,0.000021261503824588835
699.5145857810642,0.000017866683165837308
699.5145857810642,0.000015545998507212458
699.5145857810642,0.000013526745134673992
699.5145857810642,0.000011769770455949646
699.5145857810642,0.000010241007367740562
704.8652804874981,0.000035819152672379774
704.8652804874981,0.00003116664065768891
704.8652804874981,0.000027118438528405592
704.8652804874981,0.000024010020413808328
709.0269319258356,0.000041162115724965875
711.9995400960768,0.00005071132923518532
715.5666699003662,0.000037077567755239535
715.5666699003662,0.00003282759653603121
716.1611915344142,0.00004412012628456248
720.9173646068001,0.000044115141890099856
720.9173646068001,0.00003974373648474415
722.7009295089447,0.00004982432578001988
723.2954511429929,0.00005826580833704136
726.2680593132341,0.0000717829134312885
728.0516242153788,0.00006245646023812371
729.8351891175234,0.00005434175403329404
729.8351891175234,0.00004728336083645458
729.8351891175234,0.00004186356296759419
731.618754019668,0.000035796396457090214
736.969448726102,0.000058246885716308826
736.969448726102,0.00005068125907817732
736.969448726102,0.00004487198124589404
742.320143432536,0.00005067481779326444
744.1037083346807,0.00004258357835214411
744.1037083346807,0.000037052442210427005
744.1037083346807,0.00003280535097630899
749.4544030411147,0.000034558030347141904
751.2379679432593,0.00004257636234750546
751.2379679432593,0.000037046163485030734
754.8050977475486,0.000031129690022322625
754.8050977475486,0.000028045023637940733
758.372227551838,0.00003455071045897823
760.1557924539826,0.000029034004462621038
761.9393573561273,0.000025261737906597582
761.9393573561273,0.00002198051737641328
765.5064871604166,0.00001945937828518532
769.0736169647059,0.000025257457176208815
769.0736169647059,0.000021976792665586104
769.0736169647059,0.000016638481272974675
769.0736169647059,0.000014477326464630586
770.8571818668506,0.00001304220379704928
773.2352684030434,0.00001912035993453213
776.2078765732846,0.000022750819240149132
776.2078765732846,0.000016348839048306087
779.7750063775738,0.000019117389874552273
779.7750063775738,0.000014473646735266708
783.3421361818632,0.00002196934513733856
783.3421361818632,0.00001663284279964682
785.1257010840079,0.000025247828184859895
786.9092659861526,0.000019114150335289675
786.9092659861526,0.000014471194101974217
786.9092659861526,0.00001281245103535878
790.4763957904419,0.00001663002427956371
794.0435255947311,0.000019110911344983536
794.0435255947311,0.000014468741884292952
794.0435255947311,0.000012589412239902947
794.0435255947311,0.000011341917108801186
797.6106553990205,0.000016627206237093208
799.3942203011652,0.000019108482462450647
799.3942203011652,0.000011340475618970703
801.1777852033099,0.000012156975080992705
801.772306837358,0.000014466085784062298
802.9613501054545,0.000006967963533410168
804.7449150075992,0.000010215440150322747
804.7449150075992,0.000008888567388439118
804.7449150075992,0.000007734040732089951
808.3120448118884,0.000013491831623698436
808.3120448118884,0.000011739391824142634
811.8791746161778,0.00001021370909186399
811.8791746161778,0.000009042975079095467
813.6627395183225,0.000007732402550959734
813.6627395183225,0.000006728048927639455
816.0408260545153,0.000011737236764526426
817.2298693226118,0.00000952611076886549
817.2298693226118,0.000008582160680009939
819.6079558588046,0.000014459958182777439
822.5805640290457,0.000011735413561547646
822.5805640290457,0.000010390256020165053
826.1476938333351,0.00000888404951480608
826.1476938333351,0.000007730109680304736
826.1476938333351,0.000006844055236833944
830.3093452716726,0.000010209238548424835
831.498388539769,0.000008285965362136966
833.2819534419137,0.000012577683341862443
835.0655183440584,0.000014454649694551048
836.849083246203,0.000010568959017559743
836.849083246203,0.000009196168062348544
840.4162130504924,0.000007463321119787111
840.4162130504924,0.000006493918200156319
840.4162130504924,0.000005650430004748931
843.9833428547818,0.000004748025652149909
843.9833428547818,0.0000041313096009708995
845.7669077569263,0.000006271122515869036
845.7669077569263,0.000005456573017237889
847.550472659071,0.000003594393565258069
847.550472659071,0.000003127521570801706
847.550472659071,0.0000027690332052459
851.1176024633603,0.000003989402119320569
851.7121240974085,0.000004747154033032596
854.6847322676497,0.000003352272939113576
854.6847322676497,0.0000029168497377776144
854.6847322676497,0.0000025825093754824522
856.4682971697944,0.000005088583606242707
856.4682971697944,0.000004427632841093571
856.4682971697944,0.00000385253227469429
858.2518620719391,0.000002208140118945074
858.2518620719391,0.000001955034736859438
860.0354269740836,0.0000014545621601050266
860.0354269740836,0.0000012656306131222957
860.0354269740836,0.000001101239185788152
860.0354269740836,9.921164963193879e-7
861.8189918762283,0.000002816658069609445
861.8189918762283,0.0000024508053195459625
861.8189918762283,0.0000017307945874854295
865.3861216805176,0.000002059398402572852
868.953251484807,0.000002719907912411248
868.953251484807,0.000002366621938365751
872.5203812890963,0.000002059049427005258
874.3039461912409,0.0000018549379487164423
876.0875110933856,0.0000023254238487125172
876.6820327274338,0.0000027194086051396634
879.6546408976749,0.000003850410977571962
879.6546408976749,0.0000033502851510762126
881.4382057998196,0.00000508556624285872
883.2217707019643,0.000004424819927927358
885.005335604109,0.0000038499216133653555
885.005335604109,0.000003349859349870987
885.005335604109,0.0000029147496470996733
885.005335604109,0.0000025361558853493006
886.7889005062536,0.000002206643776901358
886.7889005062536,0.000001920025140830355
886.7889005062536,0.0000016706350975223215
886.7889005062536,0.0000014536380642736693
886.7889005062536,0.0000012648265471251851
886.7889005062536,0.0000011198473387246249
888.5724654083982,8.331757657768248e-7
890.3560303105429,9.914021864328114e-7
892.1395952126876,0.0000011796770089050258
893.9231601148322,0.0000020580028550765255
893.9231601148322,0.0000017906910317877807
893.9231601148322,0.0000015581000596842964
893.9231601148322,0.0000013557200839747783
899.2738548212662,0.000001790463445667454
899.2738548212662,0.0000015579020344854377
901.0574197234109,0.000001309152084594044
901.0574197234109,0.0000011391076991686982
901.0574197234109,9.911501998698406e-7
901.0574197234109,8.77540810732816e-7
906.4081144298449,0.0000015576380400363462
906.4081144298449,0.0000013553180755722862
906.4081144298449,0.0000011792772382023355
908.1916793319895,0.0000017592205720988347
908.7862009660378,0.0000020572763820036552
915.3259389405682,0.0000021297641020000397
915.3259389405682,0.0000018531312859297349
917.1095038427128,0.000001612361702015356
920.6766336470022,0.0000018528957640265513
922.4601985491468,0.000002092689227051895
926.0273283534361,0.000002363415551227476
929.5944581577255,0.000002056259750507798
933.1615879620148,0.0000017278639032230945
933.1615879620148,0.0000015034334806772532
936.728717766304,0.0000012633269904338555
